,name1,name2,name3,name4,name5,name6,name7,species,article,,doi,author,data,size,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Malus x domestica,A high-quality apple genome assembly reveals the association of a retrotransposon and red fruit colour,"Nat Commun. 2019 Apr 2, 10(1):1494",10.1038/s41467-019-09518-x,Zhang L et al.,2019/4/2,742,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Malus x domestica,Phased diploid genome assemblies and pan-genomes provide insights into the genetic history of apple domestication,Nat Genet. 2020 Nov 2. Online ahead of print.,10.1038/s41588-020-00723-9,Sun X et al.,2020/11/2,742,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Malus sieversii,Phased diploid genome assemblies and pan-genomes provide insights into the genetic history of apple domestication,Nat Genet. 2020 Nov 2. Online ahead of print.,10.1038/s41588-020-00723-9,Sun X et al.,2020/11/2,668,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Malus sylvestris,Phased diploid genome assemblies and pan-genomes provide insights into the genetic history of apple domestication,Nat Genet. 2020 Nov 2. Online ahead of print.,10.1038/s41588-020-00723-9,Sun X et al.,2020/11/2,661,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Potentilla micrantha,The genome sequence and transcriptome of Potentilla micrantha and their comparison to Fragaria vesca (the woodland strawberry),GigaScience 2018: giy010,10.1093/gigascience/giy010,Buti M et al.,2018/2/15,406,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Prunus avium,The genome sequence of sweet cherry (Prunus avium) for use in genomics-assisted breeding,DNA Res. 2017 Oct 1 24(5):499-508.,10.1093/dnares/dsx020,Shirasawa K et al.,2017/5/25,353,28541388,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Prunus avium,A draft genome of sweet cherry (Prunus avium L.) reveals genome-wide and local effects of domestication,"Plant J. 2020 May 11, Epub ahead of print",10.1111/tpj.14809,Pinosio S et al.,2020/5/11,353,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Prunus avium,A De Novo Assembly of the Sweet Cherry ( Prunus avium Cv. Tieton) Genome Using Linked-Read Sequencing Technology,"PeerJ. 2020 Jun 5, 8: e9114",10.7717/peerj.9114,Wang J et al.,2020/6/5,353,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Prunus avium,Chromosome-scale genome assembly of sweet cherry ( Prunus avium L.) cv. Tieton obtained using long-read and Hi-C sequencing,"Hortic Res. 7, 122 (2020)",10.1038/s41438-020-00343-8,Wang J et al.,2020/8/1,353,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Prunus dulcis,Transposons played a major role in the diversification between the closely related almond and peach genomes: Results from the almond genome sequence,Plant J. 2019 Sep 16. Epub ahead of print,10.1111/tpj.14538,Alioto T et al.,2019/9/16,240,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Prunus mume,The genome of Prunus mume,Nat Commun. 2012 3:1318.,10.1038/ncomms2290,Zhang et al.,2012/12/27,280,23271652,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Prunus persica,"The high-quality draft genome of peach (Prunus persica) identifies unique patterns of genetic diversity, domestication and genome evolution",Nat Genet. 2013 May 45(5):487-94. Epub 2013 Mar 24.,10.1038/ng.2586,Verde et al.,2013/3/24,265,23525075,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Prunus salicina,Chromosome-level draft genome of a diploid plum (Prunus salicina),"Gigascience. 2020 Dec 10, 9(12): giaa130.",10.1093/gigascience/giaa130,Liu C et al.,2020/12/10,310,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Prunus yedoensis,Draft genome sequence of wild Prunus yedoensis reveals massive inter-specific hybridization between sympatric flowering cherries,"Genome Biol. 2018, 19: 127",10.1186/s13059-018-1497-y,Baek S et al.,2018/9/4,257,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Prunus yedoensis,"Phased genome sequence of an interspecific hybrid flowering cherry, 'Somei-Yoshino' (Cerasus × yedoensis)",DNA Res. 2019 Jul 23. Epub ahead of print,10.1093/dnares/dsz016,Shirasawa K et al.,2019/7/23,257,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Pyrus betulifolia,De novo assembly of a wild pear (Pyrus betuleafolia) genome,Plant Biotechnol J. 2019 Aug 1. Epub ahead of print,10.1111/pbi.13226,Dong X et al.,2019/8/1,511,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Pyrus bretschneideri,The genome of the pear (Pyrus bretschneideri Rehd.),Genome Res. 2013 Feb 23(2):396-408. Epub 2012 Nov 13.,10.1101/gr.144311.112,Wu et al.,2012/11/13,527,23149293,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Pyrus communis,The Draft Genome Sequence of European Pear (Pyrus communis L. Bartlett),PLoS One. 2014 Apr 3 9(4):e92644. eCollection 2014.,10.1371/journal.pone.0092644,Chagne et al.,2014/4/3,600,24699266,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Pyrus ussuriensis x communis,A de novo genome assembly of the dwarfing pear rootstock Zhongai 1,"Sci Data. 2019 Nov 25, 6(1): 281",10.1038/s41597-019-0291-3 ,Ou C et al.,2019/11/25,511,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Rosa chinensis,The Rosa genome provides new insights into the domestication of modern roses,Nat Genet. 2018 Jun 50(6):772-777. Epub 2018 Apr 30.,10.1038/s41588-018-0110-3,Raymond O et al.,2018/4/30,560,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Rosa chinensis,A high-quality genome sequence of Rosa chinensis to elucidate ornamental traits,Nat Plants. 2018 Jul 4(7):473-484. Epub 2018 Jun 11.,10.1038/s41477-018-0166-1,Hibrand Saint-Oyant L et al.,2018/6/11,560,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Rosa multiflora,"Genome structure of Rosa multiflora, a wild ancestor of cultivated roses",DNA Res. 2018 Apr 1 25(2):113-121.,10.1093/dnares/dsx042,Nakamura N et al.,2017/10/16,750,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Rosa roxburghii,Genome Survey Sequencing for the Characterization of the Genetic Background of Rosa roxburghii Tratt and Leaf Ascorbate Metabolism Genes,PLoS One. 2016 Feb 5 11(2):e0147530. eCollection 2016.,10.1371/journal.pone.0147530,Lu M et al.,2016/2/5,481,26849133,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Rubus occidentalis,The genome of black raspberry (Rubus occidentalis),Plant J. 2016 Sep 87(6):535-47. Epub 2016 Jul 20.,10.1111/tpj.13215,VanBuren R et al.,2016/5/26,293,27228578,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rosaceae,Rubus occidentalis,"A near complete, chromosome-scale assembly of the black raspberry (Rubus occidentalis) genome",Gigascience. 2018 Aug 1 7(8).,10.1093/gigascience/giy094,VanBuren R et al.,2018/8/9,293,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Moraceae,Artocarpus altilis,"Draft Genomes of Two Artocarpus Plants, Jackfruit (A. heterophyllus) and Breadfruit (A. altilis)","Genes (Basel). 2019 Dec 24, 11(1)",10.3390/genes11010027,Sahu SK et al.,2019/12/24,812,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Moraceae,Artocarpus camansi,"Low-coverage, whole-genome sequencing of Artocarpus camansi (Moraceae) for phylogenetic marker development and gene discovery",Appl Plant Sci. 2016 Jul 13 4(7). eCollection 2016 Jul.,10.3732/apps.1600017,Gardner EM et al.,2016/7/13,669,27437173,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Moraceae,Artocarpus heterophyllus,"Draft Genomes of Two Artocarpus Plants, Jackfruit (A. heterophyllus) and Breadfruit (A. altilis)","Genes (Basel). 2019 Dec 24, 11(1)",10.3390/genes11010027,Sahu SK et al.,2019/12/24,1006,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Moraceae,Broussonetia papyrifera,A Chromosome-Scale Genome Assembly of Paper Mulberry (Broussonetia papyrifera) Provides New Insights into Its Forage and Papermaking Usage,Mol Plant. 2019 May 6 12(5):661-677. Epub 2019 Feb 26.,10.1016/j.molp.2019.01.021,Peng X et al.,2019/1/31,380,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Moraceae,Ficus carica,Identification of RAN1 orthologue associated with sex determination through whole genome sequencing analysis in fig (Ficus carica L.),Sci Rep. 2017 Jan 25 7:41124.,10.1038/srep41124,Mori K et al.,2017/1/25,356,28120935,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Moraceae,Ficus erecta,The Ficus erecta genome aids Ceratocystis canker resistance breeding in common fig (F. carica),"Plant J. 2020 Jan 24, Epub ahead of print",10.1111/tpj.14703,Shirasawa K et al.,2020/1/24,340,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Moraceae,Ficus hispida,Genomes of the Banyan Tree and Pollinator Wasp Provide Insights into Fig-Wasp Coevolution,"Cell. 2020 Oct 6, S0092-8674(20) 31240-X, Online ahead of print",10.1016/j.cell.2020.09.043 ,Zhang X et al.,2020/10/8,370,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Moraceae,Ficus microcarpa,Genomes of the Banyan Tree and Pollinator Wasp Provide Insights into Fig-Wasp Coevolution,"Cell. 2020 Oct 6, S0092-8674(20) 31240-X, Online ahead of print",10.1016/j.cell.2020.09.043 ,Zhang X et al.,2020/10/8,436,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Moraceae,Morus notabilis,Draft genome sequence of the mulberry tree Morus notabilis,Nat Commun. 2013 4:2445.,10.1038/ncomms3445,He et al.,2013/9/19,357,24048436,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Cannabaceae,Cannabis sativa,The draft genome and transcriptome of Cannabis sativa,Genome Biol. 2011 Oct 20 12(10):R102.,10.1186/gb-2011-12-10-r102,van Bakel et al.,2011/10/20,820,22014239,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Cannabaceae,Cannabis sativa,A high-quality reference genome of wild Cannabis sativa,"Hortic Res. 2020 May 2, 7: 73",10.1038/s41438-020-0295-3,Gao S et al.,2020/5/2,820,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Cannabaceae,Humulus lupulus,"The Draft Genome of Hop (Humulus lupulus), an Essence for Brewing",Plant Cell Physiol. 2015 Mar 56(3):428-41. Epub 2014 Nov 20.,10.1093/pcp/pcu169,Natsume et al.,2014/11/20,2570,25416290,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Cannabaceae,Parasponia andersonii,Comparative genomics of the nonlegume Parasponia reveals insights into evolution of nitrogen-fixing rhizobium symbioses,Proc Natl Acad Sci U S A. 2018 May 15 115(20):E4700-E4709. Epub 2018 May 1.,10.1073/pnas.1721395115,van Velzen R et al.,2018/5/1,563,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Cannabaceae,Trema orientalis,Comparative genomics of the nonlegume Parasponia reveals insights into evolution of nitrogen-fixing rhizobium symbioses,Proc Natl Acad Sci U S A. 2018 May 15 115(20):E4700-E4709. Epub 2018 May 1.,10.1073/pnas.1721395115,van Velzen R et al.,2018/5/1,506,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rhamnaceae,Ochetophila trinervis,Phylogenomics reveals multiple losses of nitrogen-fixing root nodule symbiosis,"Science. 2018 Jul 13, 361(6398)",10.1126/science.aat1743,Griesmann M et al.,2018/7/13,650,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Rhamnaceae,Ziziphus jujuba,The complex jujube genome provides insights into fruit tree biology,Nat Commun. 2014 Oct 28 5:5315.,10.1038/ncomms6315,Liu et al.,2014/10/28,443,25350882,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Urticaceae,Boehmeria nivea,"Draft genome analysis provides insights into the fiber yield, crude protein biosynthesis, and vegetative growth of domesticated ramie (Boehmeria nivea L. Gaud)","DNA Research 2017 Nov 15, dsx047, Epub ahead of print",doi.org/10.1093/dnares/dsx047,Liu C et al.,2017/11/15,448,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Rosales,Urticaceae,Boehmeria nivea,"Draft genome sequence of ramie, Boehmeria nivea (L.) Gaudich",Mol Ecol Resour. 2018 May 18(3):639-645. Epub 2018 Mar 8.,10.1111/1755-0998.12766,Luan MB et al.,2018/2/8,448,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Podostemaceae,Cladopus chinensis,A high-quality genome provides insights into the new taxonomic status and genomic characteristics of Cladopus chinensis (Podostemaceae),"Hortic Res. 7, 46 (2020), Epub ahead of print",10.1038/s41438-020-0269-5,Xue T et al.,2020/4/1,820,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Calophyllaceae,Mesua ferrea,The genome sequence of Mesua ferrea and comparative demographic histories of forest trees,Gene. 2020 Oct 8: 145214. Online ahead of print.,10.1016/j.gene.2020.145214,Patil AB et al.,2020/10/8,1000,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Passifloraceae,Passiflora edulis,Chromosome-level reference genome assembly provides insights into aroma biosynthesis in passion fruit (Passiflora edulis). ,Mol Ecol Resour. 2020 Dec 16. Online ahead of print.,10.1111/1755-0998.13310,Ma D et al.,2020/12/16,1270,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Hypericaceae,Hypericum perforatum,Whole-genome sequence data of Hypericum perforatum and functional characterization of melatonin biosynthesis by N-acetylserotonin O-methyltransferase,J Pineal Res. 2020 Dec 14: e12709. Online ahead of print.,10.1111/jpi.12709,Zhou W et al.,2020/12/14,400,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Linaceae,Linum usitatissimum,The genome of flax (Linum usitatissimum) assembled de novo from short shotgun sequence reads,Plant J. 2012 Nov 72(3):461-73. Epub 2012 Aug 14.,10.1111/j.1365-313X.2012.05093.x,Wang et al.,2012/8/14,373,22757964,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Rhizophoraceae,Kandelia obovata,Chromosome-scale assembly of the Kandelia obovata genome,"Hortic Res. 2020 May 2, 7: 75",10.1038/s41438-020-0300-x,Hu MJ et al.,2020/5/2,212,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Rhizophoraceae,Rhizophora apiculata,"The origin, diversification and adaptation of a major mangrove clade (Rhizophoreae) revealed by whole-genome sequencing","National Science Review, 2017 Jun 5, nwx065",10.1093/nsr/nwx065,Xu S et al.,2017/6/5,274,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Populus alba,Genome sequence and genetic transformation of a widely distributed and cultivated poplar,Plant Biotechnol J. 2019 Feb 17(2):451-460. Epub 2018 Oct 24.,10.1111/pbi.12989,Ma J et al.,2018/7/25,536,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Populus euphratica,Genomic insights into salt adaptation in a desert poplar,"Nat Commun. 2013, 4: 2797",10.1038/ncomms3797,Ma T et al.,2013/11/21,593,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Populus glandulosa x alba,The genome of Populus alba x Populus tremula var. glandulosa clone 84K,DNA Res. 2019 Oct 3. Epub ahead of print,10.1093/dnares/dsz020,Qiu D et al.,2019/10/3,475,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Populus glandulosa x alba,An improved draft genome sequence of hybrid Populus alba x Populus glandulosa,"J For Res. 2020 Oct 19, Online ahead of print.",10.1007/s11676-020-01235-2,Huang X et al.,2020/10/19,475,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Populus ilicifolia,"Survival in the Tropics despite isolation, inbreeding and asexual reproduction: insights from the genome of the world's southernmost poplar (Populus ilicifolia)","Plant J. 2020 Mar 13, Epub ahead of print",10.1111/tpj.14744,Chen Z et al.,2020/3/13,444,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Populus pruinosa,The draft genome sequence of a desert tree Populus pruinosa,GigaScience 2017: gix075,10.1093/gigascience/gix075,Yang W et al.,2017/8/8,590,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Populus tremula,Functional and evolutionary genomic inferences in Populus through genome and population sequencing of American and European aspen,Proc Natl Acad Sci U S A. 2018 Nov 13 115(46):E10970-E10978. Epub 2018 Oct 29.,10.1073/pnas.1801437115,Lin YC et al.,2018/10/29,442,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Populus tremuloides,Functional and evolutionary genomic inferences in Populus through genome and population sequencing of American and European aspen,Proc Natl Acad Sci U S A. 2018 Nov 13 115(46):E10970-E10978. Epub 2018 Oct 29.,10.1073/pnas.1801437115,Lin YC et al.,2018/10/29,560,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Populus trichocarpa,"The genome of black cottonwood, Populus trichocarpa (Torr. & Gray)",Science. 2006 Sep 15 313(5793):1596-604.,10.1126/science.1128691,Tuskan et al.,2006/9/15,485,16973872,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Salix brachista,Genome-wide analysis of Cushion willow provides insights into alpine plant divergence in a biodiversity hotspot,"Nat Commun. 2019 Nov 19, 10(1): 5230",10.1038/s41467-019-13128-y,Chen JH et al.,2019/11/19,420,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Salix matsudana,Genome sequencing and phylogenetic analysis of allotetraploid Salix matsudana Koidz,"Hortic Res. 7, 201 (2020).",10.1038/s41438-020-00424-8,Zhang J et al.,2020/12/1,656,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Salix suchowensis,The willow genome and divergent evolution from poplar after the common genome duplication,Cell Res. 2014 Oct 24(10):1274-7. Epub 2014 Jul 1.,10.1038/cr.2014.83,Dai X et al.,2014/7/1,425,24980958,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Salix suchowensis,The chromosome-scale assembly of the willow genome provides insight into Salicaceae genome evolution,"Hortic Res. 7, 45 (2020), Epub ahead of print",10.1038/s41438-020-0268-6,Wei S et al.,2020/4/1,425,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superrosids,Rosids,Fabids,Malpighiales,Salicaceae,Salix viminalis,"Genome assembly of the basket willow, Salix viminalis, reveals earliest stages of sex chromosome expansion","BMC Biol. 2020 Jun 30, 18(1): 78",10.1186/s12915-020-00808-1,Almeida P et al.,2020/6/30,360,,
